Latitude	Longitude	Altitude	Station
0.751979331918547	-1.355758672979805	0.000000000000000	0 
0.751982002272302	-1.355753384632172	0.000000000000000	1 
0.751984934425446	-1.355756473864948	0.000000000000000	2 
Elevation wrt 0	Azimuth wrt 0	Range wrt 0	Latitude	Longitude	Altitude	Time	
0.000005822551354	3.376683139110920	2573093.294026780000000	21.555417545559923	-83.060857710924720	500000.000000001700000	2019-10-30T11:17:10.956	
0.016792151931111	3.378476867144475	2468375.454733966000000	22.488040761900095	-82.913698153578850	500000.000000003500000	2019-10-30T11:17:25.956	
0.034336428005164	3.380390422404294	2363694.550828568000000	23.420388718802098	-82.763691774351270	500000.000000000200000	2019-10-30T11:17:40.956	
0.052743499336180	3.382440096558086	2259085.653321590000000	24.352444656059895	-82.610666152567150	500000.000000000060000	2019-10-30T11:17:55.956	
0.072138073744735	3.384645554939188	2154589.225484223600000	25.284191025767780	-82.454440890268120	499999.999999999650000	2019-10-30T11:18:10.956	
0.092669535735697	3.387030753685289	2050252.471473243800000	26.215609428835954	-82.294826977124390	500000.000000000900000	2019-10-30T11:18:25.956	
0.114518194116851	3.389625173373463	1946131.103974378400000	27.146680546304780	-82.131626104495810	500000.000000003000000	2019-10-30T11:18:40.956	
0.137903460852721	3.392465504270252	1842291.687294936000000	28.077384064908557	-81.964629923244190	500000.000000000760000	2019-10-30T11:18:55.956	
0.163094661977327	3.395597988505136	1738814.780826648700000	29.007698596276196	-81.793619239560670	500000.000000002850000	2019-10-30T11:19:10.956	
0.190425467573948	3.399081738465163	1635799.210629575000000	29.937601589083012	-81.618363142211930	500000.000000001800000	2019-10-30T11:19:25.956	
0.220313337240808	3.402993541182752	1533367.953290976000000	30.867069233388513	-81.438618053972260	500000.000000002270000	2019-10-30T11:19:40.956	
0.253285957568919	3.407434986956100	1431676.356935452700000	31.796076356299860	-81.254126699111010	500000.000000003430000	2019-10-30T11:19:55.956	
0.290017449479315	3.412543347613792	1330923.798456560400000	32.724596307996805	-81.064616977840130	499999.999999999100000	2019-10-30T11:20:10.956	
0.331378166257255	3.418508723516539	1231370.461159224000000	33.652600837032430	-80.869800737568550	500000.000000002200000	2019-10-30T11:20:25.956	
0.378503070768845	3.425602114698874	1133361.830303988200000	34.580059953686835	-80.669372429495140	500000.000000002970000	2019-10-30T11:20:40.956	
0.432884404845427	3.434223483450191	1037364.905559461400000	35.506941779992140	-80.463007637749660	500000.000000005940000	2019-10-30T11:20:55.956	
0.496492763456485	3.444988610424165	944022.175762722400000	36.433212384868830	-80.250361466588000	500000.000000001800000	2019-10-30T11:21:10.956	
0.571921303554887	3.458896817235359	854232.014036090300000	37.358835602603280	-80.031066769365480	500000.000000004900000	2019-10-30T11:21:25.956	
0.662516107428054	3.477683054538019	769266.187925325500000	38.283772832659320	-79.804732200907510	500000.000000004130000	2019-10-30T11:21:40.956	
0.772366383642146	3.504641826734100	690931.962698625200000	39.207982818541430	-79.570940072449360	500000.000000004500000	2019-10-30T11:21:55.956	
0.905806757780782	3.546861737591814	621763.735189672200000	40.131421403108185	-79.329243985603720	500000.000000003430000	2019-10-30T11:22:10.956	
1.065587182934052	3.622720731584503	565156.450302687400000	41.054041257369000	-79.079166218657250	500000.000000004800000	2019-10-30T11:22:25.956	
1.247374071308669	3.796844700127282	525202.250103943400000	41.975791579369090	-78.820194834807920	500000.000000003670000	2019-10-30T11:22:40.956	
1.412372864796029	4.430220732330609	505871.414832443100000	42.896617759273740	-78.551780477871300	500000.000000004700000	2019-10-30T11:22:55.956	
1.369644641899756	5.753847952460591	509519.189167534000000	43.816461006186230	-78.273332816069470	500000.000000001340000	2019-10-30T11:23:10.956	
1.188989642933618	6.152651085299096	535672.707153533000000	44.735257931562340	-77.984216589076340	500000.000000003800000	2019-10-30T11:23:25.956	
1.012735028428371	6.281960626022956	581293.287978114400000	45.652940083297636	-77.683747206985400	500000.000000003430000	2019-10-30T11:23:40.956	
0.861286037734523	0.060740538425054	642232.784134723100000	46.569433423645250	-77.371185842571440	499999.999999999800000	2019-10-30T11:23:55.956	
0.735695276262154	0.097065337203402	714566.473137562000000	47.484657743040756	-77.045733949570250	500000.000000002440000	2019-10-30T11:24:10.956	
0.632375939791693	0.121039105605280	795172.412285946900000	48.398526000641340	-76.706527129857250	500000.000000005800000	2019-10-30T11:24:25.956	
0.546961465689350	0.138146133298914	881764.536011934300000	49.310943580888910	-76.352628260926990	500000.000000005100000	2019-10-30T11:24:40.956	
0.475576377719200	0.151050419927216	972723.717579601800000	50.221807453638770	-75.983019781771690	500000.000000008100000	2019-10-30T11:24:55.956	
0.415120969254554	0.161199220405736	1066910.763074622500000	51.131005223301970	-75.596595019906910	500000.000000004400000	2019-10-30T11:25:10.956	
0.363213828835298	0.169445646143364	1163518.361453923600000	52.038414049967024	-75.192148424440420	500000.000000004200000	2019-10-30T11:25:25.956	
0.318049479622982	0.176324866649818	1261966.373665745100000	52.943899422516324	-74.768364549538690	500000.000000005400000	2019-10-30T11:25:40.956	
0.278259660149746	0.182189476115525	1361830.823715118500000	53.847313760239985	-74.323805608817150	500000.000000007200000	2019-10-30T11:25:55.956	
0.242801310426950	0.187281179022576	1462796.302680153000000	54.748494815260040	-73.856897393783230	500000.000000005360000	2019-10-30T11:26:10.956	
0.210872140098906	0.191771181444873	1564623.975696548600000	55.647263843073510	-73.365913318079460	500000.000000002900000	2019-10-30T11:26:25.956	
0.181848693600704	0.195784136436134	1667129.862785155000000	56.543423502533260	-72.848956313268730	500000.000000001860000	2019-10-30T11:26:40.956	
0.155241307366346	0.199412955399388	1770169.897695439600000	57.436755439419210	-72.303938261331410	500000.000000002560000	2019-10-30T11:26:55.956	
0.130661331546187	0.202728305568798	1873629.498280342700000	58.327017499152610	-71.728556603186790	500000.000000005240000	2019-10-30T11:27:10.956	
0.107797147028611	0.205784891455499	1977416.176824625600000	59.213940503908510	-71.120267712103090	500000.000000009660000	2019-10-30T11:27:25.956	
0.086396478169872	0.208625722459167	2081454.227121631100000	60.097224517028960	-70.476256565888190	500000.000000006100000	2019-10-30T11:27:40.956	
0.066253228643179	0.211285081446550	2185680.850607577200000	60.976534502858670	-69.793402194006900	500000.000000007800000	2019-10-30T11:27:55.956	
0.047197588653330	0.213790633213726	2290043.293852320000000	61.851495272462365	-69.068238317926880	500000.000000012860000	2019-10-30T11:28:10.956	
0.029088527785691	0.216164950112573	2394496.706630139600000	62.721685584660370	-68.296908549642040	500000.000000005760000	2019-10-30T11:28:25.956	
0.011808043336751	0.218426634484368	2499002.520176287700000	63.586631246925250	-67.475115472722210	500000.000000004200000	2019-10-30T11:28:40.956	
