2020-03-23T05:02:58.441 | 15.126, 193.454      16.963, 218.126      23.687, 203.906      
2020-03-23T05:02:58.941 | 15.158, 193.306      17.022, 218.009      23.753, 203.721      
2020-03-23T05:02:59.441 | 15.189, 193.157      17.080, 217.891      23.818, 203.535      
2020-03-23T05:02:59.941 | 15.220, 193.008      17.138, 217.772      23.884, 203.348      
2020-03-23T05:03:00.441 | 15.251, 192.859      17.196, 217.653      23.950, 203.161      
2020-03-23T05:03:00.941 | 15.282, 192.709      17.255, 217.533      24.015, 202.972      
2020-03-23T05:03:01.441 | 15.312, 192.559      17.313, 217.413      24.081, 202.783      
2020-03-23T05:03:01.941 | 15.343, 192.408      17.372, 217.292      24.146, 202.592      
2020-03-23T05:03:02.441 | 15.374, 192.257      17.431, 217.171      24.212, 202.401      
2020-03-23T05:03:02.941 | 15.404, 192.106      17.489, 217.049      24.277, 202.209      
2020-03-23T05:03:03.441 | 15.434, 191.954      17.548, 216.926      24.342, 202.015      
2020-03-23T05:03:03.941 | 15.465, 191.802      17.607, 216.803      24.407, 201.821      
2020-03-23T05:03:04.441 | 15.495, 191.650      17.666, 216.679      24.472, 201.626      
2020-03-23T05:03:04.941 | 15.525, 191.497      17.725, 216.555      24.537, 201.431      
2020-03-23T05:03:05.441 | 15.554, 191.344      17.784, 216.430      24.601, 201.234      
2020-03-23T05:03:05.941 | 15.584, 191.191      17.843, 216.305      24.666, 201.036      
2020-03-23T05:03:06.441 | 15.614, 191.037      17.903, 216.179      24.730, 200.837      
2020-03-23T05:03:06.941 | 15.643, 190.882      17.962, 216.052      24.794, 200.638      
2020-03-23T05:03:07.441 | 15.672, 190.728      18.021, 215.925      24.858, 200.437      
2020-03-23T05:03:07.941 | 15.702, 190.573      18.081, 215.797      24.922, 200.236      
2020-03-23T05:03:08.441 | 15.731, 190.417      18.140, 215.668      24.986, 200.034      
2020-03-23T05:03:08.941 | 15.760, 190.262      18.200, 215.539      25.050, 199.830      
2020-03-23T05:03:09.441 | 15.789, 190.105      18.260, 215.409      25.113, 199.626      
2020-03-23T05:03:09.941 | 15.817, 189.949      18.320, 215.279      25.177, 199.421      
2020-03-23T05:03:10.441 | 15.846, 189.792      18.379, 215.148      25.240, 199.215      
2020-03-23T05:03:10.941 | 15.874, 189.635      18.439, 215.017      25.303, 199.008      
2020-03-23T05:03:11.441 | 15.902, 189.477      18.499, 214.884      25.366, 198.800      
2020-03-23T05:03:11.941 | 15.931, 189.319      18.559, 214.752      25.428, 198.591      
2020-03-23T05:03:12.441 | 15.959, 189.161      18.619, 214.618      25.491, 198.381      
2020-03-23T05:03:12.941 | 15.986, 189.002      18.679, 214.484      25.553, 198.170      
2020-03-23T05:03:13.441 | 16.014, 188.843      18.739, 214.349      25.615, 197.958      
2020-03-23T05:03:13.941 | 16.042, 188.684      18.800, 214.214      25.677, 197.746      
2020-03-23T05:03:14.441 | 16.069, 188.524      18.860, 214.078      25.739, 197.532      
2020-03-23T05:03:14.941 | 16.096, 188.364      18.920, 213.942      25.800, 197.318      
2020-03-23T05:03:15.441 | 16.123, 188.204      18.981, 213.804      25.862, 197.102      
2020-03-23T05:03:15.941 | 16.150, 188.043      19.041, 213.666      25.923, 196.886      
2020-03-23T05:03:16.441 | 16.177, 187.882      19.102, 213.528      25.983, 196.668      
2020-03-23T05:03:16.941 | 16.204, 187.720      19.162, 213.389      26.044, 196.450      
2020-03-23T05:03:17.441 | 16.230, 187.558      19.223, 213.249      26.104, 196.231      
2020-03-23T05:03:17.941 | 16.257, 187.396      19.283, 213.108      26.164, 196.011      
2020-03-23T05:03:18.441 | 16.283, 187.233      19.344, 212.967      26.224, 195.789      
2020-03-23T05:03:18.941 | 16.309, 187.070      19.405, 212.825      26.284, 195.567      
2020-03-23T05:03:19.441 | 16.335, 186.907      19.465, 212.682      26.343, 195.344      
2020-03-23T05:03:19.941 | 16.361, 186.744      19.526, 212.539      26.402, 195.120      
2020-03-23T05:03:20.441 | 16.386, 186.580      19.587, 212.395      26.461, 194.896      
2020-03-23T05:03:20.941 | 16.412, 186.415      19.648, 212.251      26.519, 194.670      
2020-03-23T05:03:21.441 | 16.437, 186.251      19.709, 212.105      26.578, 194.443      
2020-03-23T05:03:21.941 | 16.462, 186.086      19.770, 211.960      26.636, 194.215      
2020-03-23T05:03:22.441 | 16.487, 185.921      19.830, 211.813      26.693, 193.987      
2020-03-23T05:03:22.941 | 16.511, 185.755      19.891, 211.666      26.751, 193.757      
2020-03-23T05:03:23.441 | 16.536, 185.589      19.952, 211.517      26.808, 193.527      
2020-03-23T05:03:23.941 | 16.560, 185.423      20.013, 211.369      26.864, 193.295      
2020-03-23T05:03:24.441 | 16.585, 185.256      20.074, 211.219      26.921, 193.063      
2020-03-23T05:03:24.941 | 16.609, 185.089      20.136, 211.069      26.977, 192.830      
2020-03-23T05:03:25.441 | 16.633, 184.922      20.197, 210.918      27.033, 192.595      
2020-03-23T05:03:25.941 | 16.656, 184.754      20.258, 210.767      27.088, 192.360      
2020-03-23T05:03:26.441 | 16.680, 184.587      20.319, 210.615      27.143, 192.124      
2020-03-23T05:03:26.941 | 16.703, 184.418      20.380, 210.462      27.198, 191.887      
2020-03-23T05:03:27.441 | 16.726, 184.250      20.441, 210.308      27.252, 191.649      
2020-03-23T05:03:27.941 | 16.749, 184.081      20.502, 210.153      27.306, 191.411      
2020-03-23T05:03:28.441 | 16.772, 183.912      20.563, 209.998      27.360, 191.171      
2020-03-23T05:03:28.941 | 16.794, 183.742      20.624, 209.842      27.413, 190.931      
2020-03-23T05:03:29.441 | 16.817, 183.573      20.686, 209.686      27.466, 190.689      
2020-03-23T05:03:29.941 | 16.839, 183.403      20.747, 209.528      27.519, 190.447      
2020-03-23T05:03:30.441 | 16.861, 183.232      20.808, 209.370      27.571, 190.203      
2020-03-23T05:03:30.941 | 16.883, 183.062      20.869, 209.212      27.623, 189.959      
2020-03-23T05:03:31.441 | 16.905, 182.891      20.930, 209.052      27.674, 189.714      
2020-03-23T05:03:31.941 | 16.926, 182.719      20.991, 208.892      27.725, 189.469      
2020-03-23T05:03:32.441 | 16.947, 182.548      21.052, 208.731      27.775, 189.222      
2020-03-23T05:03:32.941 | 16.968, 182.376      21.113, 208.569      27.826, 188.974      
2020-03-23T05:03:33.441 | 16.989, 182.204      21.175, 208.406      27.875, 188.726      
2020-03-23T05:03:33.941 | 17.010, 182.031      21.236, 208.243      27.925, 188.476      
2020-03-23T05:03:34.441 | 17.030, 181.859      21.297, 208.079      27.973, 188.226      
2020-03-23T05:03:34.941 | 17.050, 181.686      21.358, 207.914      28.022, 187.975      
2020-03-23T05:03:35.441 | 17.071, 181.512      21.419, 207.749      28.070, 187.723      
2020-03-23T05:03:35.941 | 17.090, 181.339      21.480, 207.582      28.117, 187.470      
2020-03-23T05:03:36.441 | 17.110, 181.165      21.541, 207.415      28.164, 187.217      
2020-03-23T05:03:36.941 | 17.129, 180.991      21.601, 207.247      28.211, 186.963      
2020-03-23T05:03:37.441 | 17.149, 180.817      21.662, 207.079      28.257, 186.707      
2020-03-23T05:03:37.941 | 17.168, 180.642      21.723, 206.909      28.302, 186.451      
2020-03-23T05:03:38.441 | 17.186, 180.467      21.784, 206.739      28.348, 186.195      
2020-03-23T05:03:38.941 | 17.205, 180.292      21.845, 206.568      28.392, 185.937      
2020-03-23T05:03:39.441 | 17.223, 180.117      21.905, 206.396      28.436, 185.678      
2020-03-23T05:03:39.941 | 17.242, 179.941      21.966, 206.224      28.480, 185.419      
2020-03-23T05:03:40.441 | 17.260, 179.765      22.026, 206.051      28.523, 185.159      
2020-03-23T05:03:40.941 | 17.277, 179.589      22.087, 205.876      28.566, 184.899      
2020-03-23T05:03:41.441 | 17.295, 179.412      22.147, 205.702      28.608, 184.637      
2020-03-23T05:03:41.941 | 17.312, 179.236      22.208, 205.526      28.649, 184.375      
2020-03-23T05:03:42.441 | 17.329, 179.059      22.268, 205.349      28.690, 184.112      
2020-03-23T05:03:42.941 | 17.346, 178.882      22.328, 205.172      28.731, 183.848      
2020-03-23T05:03:43.441 | 17.363, 178.704      22.388, 204.994      28.771, 183.583      
2020-03-23T05:03:43.941 | 17.379, 178.527      22.449, 204.815      28.810, 183.318      
2020-03-23T05:03:44.441 | 17.395, 178.349      22.509, 204.635      28.849, 183.052      
2020-03-23T05:03:44.941 | 17.411, 178.171      22.569, 204.455      28.887, 182.786      
2020-03-23T05:03:45.441 | 17.427, 177.992      22.628, 204.274      28.925, 182.518      
2020-03-23T05:03:45.941 | 17.443, 177.814      22.688, 204.092      28.962, 182.250      
2020-03-23T05:03:46.441 | 17.458, 177.635      22.748, 203.909      28.999, 181.981      
2020-03-23T05:03:46.941 | 17.473, 177.456      22.807, 203.725      29.035, 181.712      
2020-03-23T05:03:47.441 | 17.488, 177.277      22.867, 203.540      29.070, 181.442      
2020-03-23T05:03:47.941 | 17.502, 177.097      22.926, 203.355      29.105, 181.171      
2020-03-23T05:03:48.441 | 17.517, 176.918      22.985, 203.169      29.139, 180.900      
2020-03-23T05:03:48.941 | 17.531, 176.738      23.045, 202.982      29.173, 180.628      
2020-03-23T05:03:49.441 | 17.545, 176.558      23.104, 202.794      29.206, 180.355      
2020-03-23T05:03:49.941 | 17.558, 176.378      23.163, 202.606      29.238, 180.082      
2020-03-23T05:03:50.441 | 17.572, 176.197      23.221, 202.416      29.270, 179.808      
2020-03-23T05:03:50.941 | 17.585, 176.017      23.280, 202.226      29.301, 179.534      
2020-03-23T05:03:51.441 | 17.598, 175.836      23.338, 202.035      29.331, 179.259      
2020-03-23T05:03:51.941 | 17.611, 175.655      23.397, 201.843      29.361, 178.983      
2020-03-23T05:03:52.441 | 17.623, 175.474      23.455, 201.650      29.391, 178.707      
2020-03-23T05:03:52.941 | 17.635, 175.293      23.513, 201.457      29.419, 178.430      
2020-03-23T05:03:53.441 | 17.647, 175.111      23.571, 201.262      29.447, 178.153      
2020-03-23T05:03:53.941 | 17.659, 174.930      23.629, 201.067      29.474, 177.875      
2020-03-23T05:03:54.441 | 17.671, 174.748      23.687, 200.871      29.501, 177.597      
2020-03-23T05:03:54.941 | 17.682, 174.566      23.744, 200.674      29.527, 177.318      
2020-03-23T05:03:55.441 | 17.693, 174.384      23.802, 200.477      29.552, 177.039      
2020-03-23T05:03:55.941 | 17.704, 174.201      23.859, 200.278      29.577, 176.759      
2020-03-23T05:03:56.441 | 17.714, 174.019      23.916, 200.079      29.601, 176.479      
2020-03-23T05:03:56.941 | 17.724, 173.836      23.973, 199.879      29.624, 176.198      
2020-03-23T05:03:57.441 | 17.734, 173.653      24.029, 199.678      29.647, 175.917      
2020-03-23T05:03:57.941 | 17.744, 173.471      24.086, 199.476      29.669, 175.636      
2020-03-23T05:03:58.441 | 17.754, 173.288      24.142, 199.273      29.690, 175.354      
2020-03-23T05:03:58.941 | 17.763, 173.104      24.198, 199.070      29.711, 175.071      
2020-03-23T05:03:59.441 | 17.772, 172.921      24.254, 198.865      29.731, 174.789      
2020-03-23T05:03:59.941 | 17.781, 172.738      24.310, 198.660      29.750, 174.505      
2020-03-23T05:04:00.441 | 17.789, 172.554      24.366, 198.454      29.768, 174.222      
2020-03-23T05:04:00.941 | 17.798, 172.370      24.421, 198.247      29.786, 173.938      
2020-03-23T05:04:01.441 | 17.806, 172.187      24.476, 198.040      29.803, 173.654      
2020-03-23T05:04:01.941 | 17.813, 172.003      24.531, 197.831      29.820, 173.369      
2020-03-23T05:04:02.441 | 17.821, 171.819      24.586, 197.622      29.835, 173.085      
2020-03-23T05:04:02.941 | 17.828, 171.634      24.640, 197.412      29.850, 172.799      
2020-03-23T05:04:03.441 | 17.835, 171.450      24.694, 197.201      29.865, 172.514      
2020-03-23T05:04:03.941 | 17.842, 171.266      24.748, 196.989      29.878, 172.228      
2020-03-23T05:04:04.441 | 17.848, 171.081      24.802, 196.776      29.891, 171.942      
2020-03-23T05:04:04.941 | 17.855, 170.897      24.855, 196.563      29.903, 171.656      
2020-03-23T05:04:05.441 | 17.861, 170.712      24.909, 196.349      29.914, 171.370      
2020-03-23T05:04:05.941 | 17.866, 170.528      24.962, 196.133      29.925, 171.083      
2020-03-23T05:04:06.441 | 17.872, 170.343      25.014, 195.918      29.935, 170.796      
2020-03-23T05:04:06.941 | 17.877, 170.158      25.067, 195.701      29.944, 170.509      
2020-03-23T05:04:07.441 | 17.882, 169.973      25.119, 195.483      29.953, 170.222      
2020-03-23T05:04:07.941 | 17.887, 169.788      25.171, 195.265      29.960, 169.935      
2020-03-23T05:04:08.441 | 17.891, 169.603      25.223, 195.046      29.967, 169.647      
2020-03-23T05:04:08.941 | 17.895, 169.418      25.274, 194.826      29.974, 169.360      
2020-03-23T05:04:09.441 | 17.899, 169.233      25.325, 194.605      29.979, 169.072      
2020-03-23T05:04:09.941 | 17.903, 169.047      25.376, 194.383      29.984, 168.784      
2020-03-23T05:04:10.441 | 17.906, 168.862      25.426, 194.161      29.988, 168.496      
2020-03-23T05:04:10.941 | 17.909, 168.677      25.477, 193.938      29.991, 168.208      
2020-03-23T05:04:11.441 | 17.912, 168.491      25.527, 193.714      29.994, 167.920      
2020-03-23T05:04:11.941 | 17.915, 168.306      25.576, 193.489      29.996, 167.632      
2020-03-23T05:04:12.441 | 17.917, 168.120      25.625, 193.263      29.997, 167.344      
2020-03-23T05:04:12.941 | 17.919, 167.935      25.674, 193.037      29.997, 167.056      
2020-03-23T05:04:13.441 | 17.921, 167.749      25.723, 192.810      29.997, 166.768      
2020-03-23T05:04:13.941 | 17.922, 167.564      25.771, 192.582      29.995, 166.480      
2020-03-23T05:04:14.441 | 17.924, 167.378      25.819, 192.353      29.994, 166.192      
2020-03-23T05:04:14.941 | 17.925, 167.193      25.867, 192.123      29.991, 165.904      
2020-03-23T05:04:15.441 | 17.926, 167.007      25.914, 191.893      29.988, 165.616      
2020-03-23T05:04:15.941 | 17.926, 166.821      25.961, 191.662      29.983, 165.328      
2020-03-23T05:04:16.441 | 17.926, 166.636      26.008, 191.430      29.979, 165.040      
2020-03-23T05:04:16.941 | 17.926, 166.450      26.054, 191.197      29.973, 164.752      
2020-03-23T05:04:17.441 | 17.926, 166.265      26.100, 190.964      29.967, 164.465      
2020-03-23T05:04:17.941 | 17.925, 166.079      26.145, 190.730      29.960, 164.177      
2020-03-23T05:04:18.441 | 17.925, 165.893      26.190, 190.495      29.952, 163.890      
2020-03-23T05:04:18.941 | 17.923, 165.708      26.235, 190.259      29.943, 163.603      
2020-03-23T05:04:19.441 | 17.922, 165.522      26.279, 190.023      29.934, 163.316      
2020-03-23T05:04:19.941 | 17.921, 165.337      26.323, 189.785      29.924, 163.029      
2020-03-23T05:04:20.441 | 17.919, 165.151      26.367, 189.547      29.913, 162.742      
2020-03-23T05:04:20.941 | 17.917, 164.966      26.410, 189.309      29.902, 162.456      
2020-03-23T05:04:21.441 | 17.914, 164.780      26.453, 189.069      29.890, 162.170      
2020-03-23T05:04:21.941 | 17.912, 164.595      26.495, 188.829      29.877, 161.884      
2020-03-23T05:04:22.441 | 17.909, 164.409      26.537, 188.589      29.863, 161.598      
2020-03-23T05:04:22.941 | 17.905, 164.224      26.579, 188.347      29.849, 161.313      
2020-03-23T05:04:23.441 | 17.902, 164.039      26.620, 188.105      29.834, 161.028      
2020-03-23T05:04:23.941 | 17.898, 163.854      26.660, 187.862      29.818, 160.743      
2020-03-23T05:04:24.441 | 17.894, 163.668      26.700, 187.618      29.802, 160.459      
2020-03-23T05:04:24.941 | 17.890, 163.483      26.740, 187.374      29.785, 160.175      
2020-03-23T05:04:25.441 | 17.886, 163.298      26.780, 187.129      29.767, 159.891      
2020-03-23T05:04:25.941 | 17.881, 163.113      26.818, 186.883      29.748, 159.607      
