numStations=3
Station 0:Luca: (43.109762, -77.410156)
Station 1:Anthony: (39.7744, -76.679444)
Station 2:Satnogs: (43.229, -79.759)
numEvents=1
Access Number: 0            Sta # 0 Nom         Lower           Upper       Sta # 1 Nom         Lower           Upper       Sta # 2 Nom         Lower           Upper       
2020-03-26T18:31:41.779     ,437.15982091     ,437.15982091    ,437.15982091   ,437.15979607     ,437.15979607    ,437.15979607   ,437.15982906     ,437.15982906    ,437.15982906
2020-03-26T18:31:41.879     ,437.15982089     ,437.15982089    ,437.15982089   ,437.15979598     ,437.15979598    ,437.15979598   ,437.15982905     ,437.15982905    ,437.15982905
2020-03-26T18:31:41.979     ,437.15982087     ,437.15982087    ,437.15982087   ,437.15979588     ,437.15979588    ,437.15979588   ,437.15982905     ,437.15982905    ,437.15982905
2020-03-26T18:31:42.079     ,437.15982085     ,437.15982085    ,437.15982085   ,437.15979578     ,437.15979578    ,437.15979578   ,437.15982904     ,437.15982904    ,437.15982904
2020-03-26T18:31:42.179     ,437.15982084     ,437.15982084    ,437.15982084   ,437.15979568     ,437.15979568    ,437.15979568   ,437.15982903     ,437.15982903    ,437.15982903
2020-03-26T18:31:42.279     ,437.15982082     ,437.15982082    ,437.15982082   ,437.15979558     ,437.15979558    ,437.15979558   ,437.15982903     ,437.15982903    ,437.15982903
2020-03-26T18:31:42.379     ,437.15982080     ,437.15982080    ,437.15982080   ,437.15979548     ,437.15979548    ,437.15979548   ,437.15982902     ,437.15982902    ,437.15982902
2020-03-26T18:31:42.479     ,437.15982078     ,437.15982078    ,437.15982078   ,437.15979538     ,437.15979538    ,437.15979538   ,437.15982901     ,437.15982901    ,437.15982901
2020-03-26T18:31:42.579     ,437.15982076     ,437.15982076    ,437.15982076   ,437.15979528     ,437.15979528    ,437.15979528   ,437.15982901     ,437.15982901    ,437.15982901
2020-03-26T18:31:42.679     ,437.15982074     ,437.15982074    ,437.15982074   ,437.15979518     ,437.15979518    ,437.15979518   ,437.15982900     ,437.15982900    ,437.15982900
2020-03-26T18:31:42.779     ,437.15982072     ,437.15982072    ,437.15982072   ,437.15979508     ,437.15979508    ,437.15979508   ,437.15982899     ,437.15982899    ,437.15982899
2020-03-26T18:31:42.879     ,437.15982070     ,437.15982070    ,437.15982070   ,437.15979498     ,437.15979498    ,437.15979498   ,437.15982898     ,437.15982898    ,437.15982898
2020-03-26T18:31:42.979     ,437.15982068     ,437.15982068    ,437.15982068   ,437.15979488     ,437.15979488    ,437.15979488   ,437.15982898     ,437.15982898    ,437.15982898
2020-03-26T18:31:43.079     ,437.15982066     ,437.15982066    ,437.15982066   ,437.15979478     ,437.15979478    ,437.15979478   ,437.15982897     ,437.15982897    ,437.15982897
2020-03-26T18:31:43.179     ,437.15982064     ,437.15982064    ,437.15982064   ,437.15979468     ,437.15979468    ,437.15979468   ,437.15982896     ,437.15982896    ,437.15982896
2020-03-26T18:31:43.279     ,437.15982063     ,437.15982063    ,437.15982063   ,437.15979458     ,437.15979458    ,437.15979458   ,437.15982895     ,437.15982895    ,437.15982895
2020-03-26T18:31:43.379     ,437.15982061     ,437.15982061    ,437.15982061   ,437.15979447     ,437.15979447    ,437.15979447   ,437.15982894     ,437.15982894    ,437.15982894
2020-03-26T18:31:43.479     ,437.15982059     ,437.15982059    ,437.15982059   ,437.15979437     ,437.15979437    ,437.15979437   ,437.15982894     ,437.15982894    ,437.15982894
2020-03-26T18:31:43.579     ,437.15982057     ,437.15982057    ,437.15982057   ,437.15979427     ,437.15979427    ,437.15979427   ,437.15982893     ,437.15982893    ,437.15982893
2020-03-26T18:31:43.679     ,437.15982054     ,437.15982054    ,437.15982054   ,437.15979417     ,437.15979417    ,437.15979417   ,437.15982892     ,437.15982892    ,437.15982892
2020-03-26T18:31:43.779     ,437.15982052     ,437.15982052    ,437.15982052   ,437.15979407     ,437.15979407    ,437.15979407   ,437.15982891     ,437.15982891    ,437.15982891
2020-03-26T18:31:43.879     ,437.15982050     ,437.15982050    ,437.15982050   ,437.15979396     ,437.15979396    ,437.15979396   ,437.15982890     ,437.15982890    ,437.15982890
2020-03-26T18:31:43.979     ,437.15982048     ,437.15982048    ,437.15982048   ,437.15979386     ,437.15979386    ,437.15979386   ,437.15982889     ,437.15982889    ,437.15982889
2020-03-26T18:31:44.079     ,437.15982046     ,437.15982046    ,437.15982046   ,437.15979376     ,437.15979376    ,437.15979376   ,437.15982888     ,437.15982888    ,437.15982888
2020-03-26T18:31:44.179     ,437.15982044     ,437.15982044    ,437.15982044   ,437.15979366     ,437.15979366    ,437.15979366   ,437.15982887     ,437.15982887    ,437.15982887
2020-03-26T18:31:44.279     ,437.15982042     ,437.15982042    ,437.15982042   ,437.15979355     ,437.15979355    ,437.15979355   ,437.15982886     ,437.15982886    ,437.15982886
2020-03-26T18:31:44.379     ,437.15982040     ,437.15982040    ,437.15982040   ,437.15979345     ,437.15979345    ,437.15979345   ,437.15982886     ,437.15982886    ,437.15982886
2020-03-26T18:31:44.479     ,437.15982038     ,437.15982038    ,437.15982038   ,437.15979335     ,437.15979335    ,437.15979335   ,437.15982885     ,437.15982885    ,437.15982885
2020-03-26T18:31:44.579     ,437.15982036     ,437.15982036    ,437.15982036   ,437.15979324     ,437.15979324    ,437.15979324   ,437.15982884     ,437.15982884    ,437.15982884
2020-03-26T18:31:44.679     ,437.15982034     ,437.15982034    ,437.15982034   ,437.15979314     ,437.15979314    ,437.15979314   ,437.15982883     ,437.15982883    ,437.15982883
2020-03-26T18:31:44.779     ,437.15982031     ,437.15982031    ,437.15982031   ,437.15979304     ,437.15979304    ,437.15979304   ,437.15982882     ,437.15982882    ,437.15982882
2020-03-26T18:31:44.879     ,437.15982029     ,437.15982029    ,437.15982029   ,437.15979293     ,437.15979293    ,437.15979293   ,437.15982881     ,437.15982881    ,437.15982881
2020-03-26T18:31:44.979     ,437.15982027     ,437.15982027    ,437.15982027   ,437.15979283     ,437.15979283    ,437.15979283   ,437.15982880     ,437.15982880    ,437.15982880
2020-03-26T18:31:45.079     ,437.15982025     ,437.15982025    ,437.15982025   ,437.15979272     ,437.15979272    ,437.15979272   ,437.15982879     ,437.15982879    ,437.15982879
2020-03-26T18:31:45.179     ,437.15982023     ,437.15982023    ,437.15982023   ,437.15979262     ,437.15979262    ,437.15979262   ,437.15982878     ,437.15982878    ,437.15982878
2020-03-26T18:31:45.279     ,437.15982020     ,437.15982020    ,437.15982020   ,437.15979251     ,437.15979251    ,437.15979251   ,437.15982877     ,437.15982877    ,437.15982877
2020-03-26T18:31:45.379     ,437.15982018     ,437.15982018    ,437.15982018   ,437.15979241     ,437.15979241    ,437.15979241   ,437.15982876     ,437.15982876    ,437.15982876
2020-03-26T18:31:45.479     ,437.15982016     ,437.15982016    ,437.15982016   ,437.15979230     ,437.15979230    ,437.15979230   ,437.15982875     ,437.15982875    ,437.15982875
2020-03-26T18:31:45.579     ,437.15982014     ,437.15982014    ,437.15982014   ,437.15979220     ,437.15979220    ,437.15979220   ,437.15982873     ,437.15982873    ,437.15982873
2020-03-26T18:31:45.679     ,437.15982011     ,437.15982011    ,437.15982011   ,437.15979209     ,437.15979209    ,437.15979209   ,437.15982872     ,437.15982872    ,437.15982872
2020-03-26T18:31:45.779     ,437.15982009     ,437.15982009    ,437.15982009   ,437.15979199     ,437.15979199    ,437.15979199   ,437.15982871     ,437.15982871    ,437.15982871
2020-03-26T18:31:45.879     ,437.15982007     ,437.15982007    ,437.15982007   ,437.15979188     ,437.15979188    ,437.15979188   ,437.15982870     ,437.15982870    ,437.15982870
2020-03-26T18:31:45.979     ,437.15982005     ,437.15982005    ,437.15982005   ,437.15979177     ,437.15979177    ,437.15979177   ,437.15982869     ,437.15982869    ,437.15982869
2020-03-26T18:31:46.079     ,437.15982002     ,437.15982002    ,437.15982002   ,437.15979167     ,437.15979167    ,437.15979167   ,437.15982868     ,437.15982868    ,437.15982868
2020-03-26T18:31:46.179     ,437.15982000     ,437.15982000    ,437.15982000   ,437.15979156     ,437.15979156    ,437.15979156   ,437.15982867     ,437.15982867    ,437.15982867
2020-03-26T18:31:46.279     ,437.15981998     ,437.15981998    ,437.15981998   ,437.15979145     ,437.15979145    ,437.15979145   ,437.15982866     ,437.15982866    ,437.15982866
2020-03-26T18:31:46.379     ,437.15981995     ,437.15981995    ,437.15981995   ,437.15979135     ,437.15979135    ,437.15979135   ,437.15982864     ,437.15982864    ,437.15982864
2020-03-26T18:31:46.479     ,437.15981993     ,437.15981993    ,437.15981993   ,437.15979124     ,437.15979124    ,437.15979124   ,437.15982863     ,437.15982863    ,437.15982863
2020-03-26T18:31:46.579     ,437.15981990     ,437.15981990    ,437.15981990   ,437.15979113     ,437.15979113    ,437.15979113   ,437.15982862     ,437.15982862    ,437.15982862
2020-03-26T18:31:46.679     ,437.15981988     ,437.15981988    ,437.15981988   ,437.15979103     ,437.15979103    ,437.15979103   ,437.15982861     ,437.15982861    ,437.15982861
2020-03-26T18:31:46.779     ,437.15981986     ,437.15981986    ,437.15981986   ,437.15979092     ,437.15979092    ,437.15979092   ,437.15982860     ,437.15982860    ,437.15982860
2020-03-26T18:31:46.879     ,437.15981983     ,437.15981983    ,437.15981983   ,437.15979081     ,437.15979081    ,437.15979081   ,437.15982858     ,437.15982858    ,437.15982858
2020-03-26T18:31:46.979     ,437.15981981     ,437.15981981    ,437.15981981   ,437.15979070     ,437.15979070    ,437.15979070   ,437.15982857     ,437.15982857    ,437.15982857
2020-03-26T18:31:47.079     ,437.15981978     ,437.15981978    ,437.15981978   ,437.15979059     ,437.15979059    ,437.15979059   ,437.15982856     ,437.15982856    ,437.15982856
2020-03-26T18:31:47.179     ,437.15981976     ,437.15981976    ,437.15981976   ,437.15979049     ,437.15979049    ,437.15979049   ,437.15982855     ,437.15982855    ,437.15982855
2020-03-26T18:31:47.279     ,437.15981973     ,437.15981973    ,437.15981973   ,437.15979038     ,437.15979038    ,437.15979038   ,437.15982853     ,437.15982853    ,437.15982853
2020-03-26T18:31:47.379     ,437.15981971     ,437.15981971    ,437.15981971   ,437.15979027     ,437.15979027    ,437.15979027   ,437.15982852     ,437.15982852    ,437.15982852
2020-03-26T18:31:47.479     ,437.15981968     ,437.15981968    ,437.15981968   ,437.15979016     ,437.15979016    ,437.15979016   ,437.15982851     ,437.15982851    ,437.15982851
2020-03-26T18:31:47.579     ,437.15981966     ,437.15981966    ,437.15981966   ,437.15979005     ,437.15979005    ,437.15979005   ,437.15982850     ,437.15982850    ,437.15982850
2020-03-26T18:31:47.679     ,437.15981963     ,437.15981963    ,437.15981963   ,437.15978994     ,437.15978994    ,437.15978994   ,437.15982848     ,437.15982848    ,437.15982848
2020-03-26T18:31:47.779     ,437.15981961     ,437.15981961    ,437.15981961   ,437.15978983     ,437.15978983    ,437.15978983   ,437.15982847     ,437.15982847    ,437.15982847
2020-03-26T18:31:47.879     ,437.15981958     ,437.15981958    ,437.15981958   ,437.15978972     ,437.15978972    ,437.15978972   ,437.15982846     ,437.15982846    ,437.15982846
2020-03-26T18:31:47.979     ,437.15981956     ,437.15981956    ,437.15981956   ,437.15978961     ,437.15978961    ,437.15978961   ,437.15982844     ,437.15982844    ,437.15982844
2020-03-26T18:31:48.079     ,437.15981953     ,437.15981953    ,437.15981953   ,437.15978950     ,437.15978950    ,437.15978950   ,437.15982843     ,437.15982843    ,437.15982843
2020-03-26T18:31:48.179     ,437.15981951     ,437.15981951    ,437.15981951   ,437.15978939     ,437.15978939    ,437.15978939   ,437.15982841     ,437.15982841    ,437.15982841
2020-03-26T18:31:48.279     ,437.15981948     ,437.15981948    ,437.15981948   ,437.15978928     ,437.15978928    ,437.15978928   ,437.15982840     ,437.15982840    ,437.15982840
2020-03-26T18:31:48.379     ,437.15981945     ,437.15981945    ,437.15981945   ,437.15978917     ,437.15978917    ,437.15978917   ,437.15982839     ,437.15982839    ,437.15982839
2020-03-26T18:31:48.479     ,437.15981943     ,437.15981943    ,437.15981943   ,437.15978906     ,437.15978906    ,437.15978906   ,437.15982837     ,437.15982837    ,437.15982837
2020-03-26T18:31:48.579     ,437.15981940     ,437.15981940    ,437.15981940   ,437.15978895     ,437.15978895    ,437.15978895   ,437.15982836     ,437.15982836    ,437.15982836
2020-03-26T18:31:48.679     ,437.15981938     ,437.15981938    ,437.15981938   ,437.15978884     ,437.15978884    ,437.15978884   ,437.15982834     ,437.15982834    ,437.15982834
2020-03-26T18:31:48.779     ,437.15981935     ,437.15981935    ,437.15981935   ,437.15978872     ,437.15978872    ,437.15978872   ,437.15982833     ,437.15982833    ,437.15982833
2020-03-26T18:31:48.879     ,437.15981932     ,437.15981932    ,437.15981932   ,437.15978861     ,437.15978861    ,437.15978861   ,437.15982831     ,437.15982831    ,437.15982831
2020-03-26T18:31:48.979     ,437.15981930     ,437.15981930    ,437.15981930   ,437.15978850     ,437.15978850    ,437.15978850   ,437.15982830     ,437.15982830    ,437.15982830
2020-03-26T18:31:49.079     ,437.15981927     ,437.15981927    ,437.15981927   ,437.15978839     ,437.15978839    ,437.15978839   ,437.15982828     ,437.15982828    ,437.15982828
2020-03-26T18:31:49.179     ,437.15981924     ,437.15981924    ,437.15981924   ,437.15978828     ,437.15978828    ,437.15978828   ,437.15982827     ,437.15982827    ,437.15982827
2020-03-26T18:31:49.279     ,437.15981921     ,437.15981921    ,437.15981921   ,437.15978816     ,437.15978816    ,437.15978816   ,437.15982825     ,437.15982825    ,437.15982825
2020-03-26T18:31:49.379     ,437.15981919     ,437.15981919    ,437.15981919   ,437.15978805     ,437.15978805    ,437.15978805   ,437.15982824     ,437.15982824    ,437.15982824
2020-03-26T18:31:49.479     ,437.15981916     ,437.15981916    ,437.15981916   ,437.15978794     ,437.15978794    ,437.15978794   ,437.15982822     ,437.15982822    ,437.15982822
2020-03-26T18:31:49.579     ,437.15981913     ,437.15981913    ,437.15981913   ,437.15978783     ,437.15978783    ,437.15978783   ,437.15982821     ,437.15982821    ,437.15982821
2020-03-26T18:31:49.679     ,437.15981910     ,437.15981910    ,437.15981910   ,437.15978771     ,437.15978771    ,437.15978771   ,437.15982819     ,437.15982819    ,437.15982819
2020-03-26T18:31:49.779     ,437.15981908     ,437.15981908    ,437.15981908   ,437.15978760     ,437.15978760    ,437.15978760   ,437.15982818     ,437.15982818    ,437.15982818
2020-03-26T18:31:49.879     ,437.15981905     ,437.15981905    ,437.15981905   ,437.15978749     ,437.15978749    ,437.15978749   ,437.15982816     ,437.15982816    ,437.15982816
2020-03-26T18:31:49.979     ,437.15981902     ,437.15981902    ,437.15981902   ,437.15978737     ,437.15978737    ,437.15978737   ,437.15982815     ,437.15982815    ,437.15982815
2020-03-26T18:31:50.079     ,437.15981899     ,437.15981899    ,437.15981899   ,437.15978726     ,437.15978726    ,437.15978726   ,437.15982813     ,437.15982813    ,437.15982813
2020-03-26T18:31:50.179     ,437.15981896     ,437.15981896    ,437.15981896   ,437.15978714     ,437.15978714    ,437.15978714   ,437.15982811     ,437.15982811    ,437.15982811
2020-03-26T18:31:50.279     ,437.15981894     ,437.15981894    ,437.15981894   ,437.15978703     ,437.15978703    ,437.15978703   ,437.15982810     ,437.15982810    ,437.15982810
2020-03-26T18:31:50.379     ,437.15981891     ,437.15981891    ,437.15981891   ,437.15978691     ,437.15978691    ,437.15978691   ,437.15982808     ,437.15982808    ,437.15982808
2020-03-26T18:31:50.479     ,437.15981888     ,437.15981888    ,437.15981888   ,437.15978680     ,437.15978680    ,437.15978680   ,437.15982806     ,437.15982806    ,437.15982806
2020-03-26T18:31:50.579     ,437.15981885     ,437.15981885    ,437.15981885   ,437.15978668     ,437.15978668    ,437.15978668   ,437.15982805     ,437.15982805    ,437.15982805
2020-03-26T18:31:50.679     ,437.15981882     ,437.15981882    ,437.15981882   ,437.15978657     ,437.15978657    ,437.15978657   ,437.15982803     ,437.15982803    ,437.15982803
2020-03-26T18:31:50.779     ,437.15981879     ,437.15981879    ,437.15981879   ,437.15978645     ,437.15978645    ,437.15978645   ,437.15982801     ,437.15982801    ,437.15982801
2020-03-26T18:31:50.879     ,437.15981876     ,437.15981876    ,437.15981876   ,437.15978634     ,437.15978634    ,437.15978634   ,437.15982800     ,437.15982800    ,437.15982800
2020-03-26T18:31:50.979     ,437.15981873     ,437.15981873    ,437.15981873   ,437.15978622     ,437.15978622    ,437.15978622   ,437.15982798     ,437.15982798    ,437.15982798
2020-03-26T18:31:51.079     ,437.15981870     ,437.15981870    ,437.15981870   ,437.15978611     ,437.15978611    ,437.15978611   ,437.15982796     ,437.15982796    ,437.15982796
2020-03-26T18:31:51.179     ,437.15981867     ,437.15981867    ,437.15981867   ,437.15978599     ,437.15978599    ,437.15978599   ,437.15982794     ,437.15982794    ,437.15982794
2020-03-26T18:31:51.279     ,437.15981864     ,437.15981864    ,437.15981864   ,437.15978587     ,437.15978587    ,437.15978587   ,437.15982793     ,437.15982793    ,437.15982793
2020-03-26T18:31:51.379     ,437.15981861     ,437.15981861    ,437.15981861   ,437.15978576     ,437.15978576    ,437.15978576   ,437.15982791     ,437.15982791    ,437.15982791
2020-03-26T18:31:51.479     ,437.15981858     ,437.15981858    ,437.15981858   ,437.15978564     ,437.15978564    ,437.15978564   ,437.15982789     ,437.15982789    ,437.15982789
2020-03-26T18:31:51.579     ,437.15981855     ,437.15981855    ,437.15981855   ,437.15978552     ,437.15978552    ,437.15978552   ,437.15982787     ,437.15982787    ,437.15982787
2020-03-26T18:31:51.679     ,437.15981852     ,437.15981852    ,437.15981852   ,437.15978541     ,437.15978541    ,437.15978541   ,437.15982786     ,437.15982786    ,437.15982786
2020-03-26T18:31:51.779     ,437.15981849     ,437.15981849    ,437.15981849   ,437.15978529     ,437.15978529    ,437.15978529   ,437.15982784     ,437.15982784    ,437.15982784
2020-03-26T18:31:51.879     ,437.15981846     ,437.15981846    ,437.15981846   ,437.15978517     ,437.15978517    ,437.15978517   ,437.15982782     ,437.15982782    ,437.15982782
2020-03-26T18:31:51.979     ,437.15981843     ,437.15981843    ,437.15981843   ,437.15978505     ,437.15978505    ,437.15978505   ,437.15982780     ,437.15982780    ,437.15982780
2020-03-26T18:31:52.079     ,437.15981840     ,437.15981840    ,437.15981840   ,437.15978494     ,437.15978494    ,437.15978494   ,437.15982778     ,437.15982778    ,437.15982778
2020-03-26T18:31:52.179     ,437.15981837     ,437.15981837    ,437.15981837   ,437.15978482     ,437.15978482    ,437.15978482   ,437.15982776     ,437.15982776    ,437.15982776
2020-03-26T18:31:52.279     ,437.15981834     ,437.15981834    ,437.15981834   ,437.15978470     ,437.15978470    ,437.15978470   ,437.15982774     ,437.15982774    ,437.15982774
2020-03-26T18:31:52.379     ,437.15981831     ,437.15981831    ,437.15981831   ,437.15978458     ,437.15978458    ,437.15978458   ,437.15982773     ,437.15982773    ,437.15982773
2020-03-26T18:31:52.479     ,437.15981828     ,437.15981828    ,437.15981828   ,437.15978446     ,437.15978446    ,437.15978446   ,437.15982771     ,437.15982771    ,437.15982771
2020-03-26T18:31:52.579     ,437.15981824     ,437.15981824    ,437.15981824   ,437.15978434     ,437.15978434    ,437.15978434   ,437.15982769     ,437.15982769    ,437.15982769
2020-03-26T18:31:52.679     ,437.15981821     ,437.15981821    ,437.15981821   ,437.15978423     ,437.15978423    ,437.15978423   ,437.15982767     ,437.15982767    ,437.15982767
2020-03-26T18:31:52.779     ,437.15981818     ,437.15981818    ,437.15981818   ,437.15978411     ,437.15978411    ,437.15978411   ,437.15982765     ,437.15982765    ,437.15982765
2020-03-26T18:31:52.879     ,437.15981815     ,437.15981815    ,437.15981815   ,437.15978399     ,437.15978399    ,437.15978399   ,437.15982763     ,437.15982763    ,437.15982763
2020-03-26T18:31:52.979     ,437.15981812     ,437.15981812    ,437.15981812   ,437.15978387     ,437.15978387    ,437.15978387   ,437.15982761     ,437.15982761    ,437.15982761
2020-03-26T18:31:53.079     ,437.15981808     ,437.15981808    ,437.15981808   ,437.15978375     ,437.15978375    ,437.15978375   ,437.15982759     ,437.15982759    ,437.15982759
2020-03-26T18:31:53.179     ,437.15981805     ,437.15981805    ,437.15981805   ,437.15978363     ,437.15978363    ,437.15978363   ,437.15982757     ,437.15982757    ,437.15982757
2020-03-26T18:31:53.279     ,437.15981802     ,437.15981802    ,437.15981802   ,437.15978351     ,437.15978351    ,437.15978351   ,437.15982755     ,437.15982755    ,437.15982755
2020-03-26T18:31:53.379     ,437.15981799     ,437.15981799    ,437.15981799   ,437.15978339     ,437.15978339    ,437.15978339   ,437.15982753     ,437.15982753    ,437.15982753
2020-03-26T18:31:53.479     ,437.15981795     ,437.15981795    ,437.15981795   ,437.15978327     ,437.15978327    ,437.15978327   ,437.15982751     ,437.15982751    ,437.15982751
2020-03-26T18:31:53.579     ,437.15981792     ,437.15981792    ,437.15981792   ,437.15978314     ,437.15978314    ,437.15978314   ,437.15982749     ,437.15982749    ,437.15982749
2020-03-26T18:31:53.679     ,437.15981789     ,437.15981789    ,437.15981789   ,437.15978302     ,437.15978302    ,437.15978302   ,437.15982747     ,437.15982747    ,437.15982747
2020-03-26T18:31:53.779     ,437.15981786     ,437.15981786    ,437.15981786   ,437.15978290     ,437.15978290    ,437.15978290   ,437.15982745     ,437.15982745    ,437.15982745
2020-03-26T18:31:53.879     ,437.15981782     ,437.15981782    ,437.15981782   ,437.15978278     ,437.15978278    ,437.15978278   ,437.15982743     ,437.15982743    ,437.15982743
2020-03-26T18:31:53.979     ,437.15981779     ,437.15981779    ,437.15981779   ,437.15978266     ,437.15978266    ,437.15978266   ,437.15982741     ,437.15982741    ,437.15982741
2020-03-26T18:31:54.079     ,437.15981776     ,437.15981776    ,437.15981776   ,437.15978254     ,437.15978254    ,437.15978254   ,437.15982739     ,437.15982739    ,437.15982739
2020-03-26T18:31:54.179     ,437.15981772     ,437.15981772    ,437.15981772   ,437.15978242     ,437.15978242    ,437.15978242   ,437.15982736     ,437.15982736    ,437.15982736
2020-03-26T18:31:54.279     ,437.15981769     ,437.15981769    ,437.15981769   ,437.15978229     ,437.15978229    ,437.15978229   ,437.15982734     ,437.15982734    ,437.15982734
2020-03-26T18:31:54.379     ,437.15981765     ,437.15981765    ,437.15981765   ,437.15978217     ,437.15978217    ,437.15978217   ,437.15982732     ,437.15982732    ,437.15982732
2020-03-26T18:31:54.479     ,437.15981762     ,437.15981762    ,437.15981762   ,437.15978205     ,437.15978205    ,437.15978205   ,437.15982730     ,437.15982730    ,437.15982730
2020-03-26T18:31:54.579     ,437.15981759     ,437.15981759    ,437.15981759   ,437.15978193     ,437.15978193    ,437.15978193   ,437.15982728     ,437.15982728    ,437.15982728
2020-03-26T18:31:54.679     ,437.15981755     ,437.15981755    ,437.15981755   ,437.15978180     ,437.15978180    ,437.15978180   ,437.15982726     ,437.15982726    ,437.15982726
2020-03-26T18:31:54.779     ,437.15981752     ,437.15981752    ,437.15981752   ,437.15978168     ,437.15978168    ,437.15978168   ,437.15982724     ,437.15982724    ,437.15982724
2020-03-26T18:31:54.879     ,437.15981748     ,437.15981748    ,437.15981748   ,437.15978156     ,437.15978156    ,437.15978156   ,437.15982721     ,437.15982721    ,437.15982721
2020-03-26T18:31:54.979     ,437.15981745     ,437.15981745    ,437.15981745   ,437.15978143     ,437.15978143    ,437.15978143   ,437.15982719     ,437.15982719    ,437.15982719
2020-03-26T18:31:55.079     ,437.15981741     ,437.15981741    ,437.15981741   ,437.15978131     ,437.15978131    ,437.15978131   ,437.15982717     ,437.15982717    ,437.15982717
2020-03-26T18:31:55.179     ,437.15981738     ,437.15981738    ,437.15981738   ,437.15978118     ,437.15978118    ,437.15978118   ,437.15982715     ,437.15982715    ,437.15982715
2020-03-26T18:31:55.279     ,437.15981734     ,437.15981734    ,437.15981734   ,437.15978106     ,437.15978106    ,437.15978106   ,437.15982712     ,437.15982712    ,437.15982712
2020-03-26T18:31:55.379     ,437.15981731     ,437.15981731    ,437.15981731   ,437.15978093     ,437.15978093    ,437.15978093   ,437.15982710     ,437.15982710    ,437.15982710
2020-03-26T18:31:55.479     ,437.15981727     ,437.15981727    ,437.15981727   ,437.15978081     ,437.15978081    ,437.15978081   ,437.15982708     ,437.15982708    ,437.15982708
2020-03-26T18:31:55.579     ,437.15981724     ,437.15981724    ,437.15981724   ,437.15978069     ,437.15978069    ,437.15978069   ,437.15982706     ,437.15982706    ,437.15982706
2020-03-26T18:31:55.679     ,437.15981720     ,437.15981720    ,437.15981720   ,437.15978056     ,437.15978056    ,437.15978056   ,437.15982703     ,437.15982703    ,437.15982703
