1.638	166.63	3059178.277	5.485	166.579	2684297.527	1.027	161.646	3124137.385	16.1
1.644	166.63	3058505.026	5.493	166.579	2683626.822	1.033	161.645	3123463.454	16.2
1.651	166.631	3057831.777	5.5	166.58	2682956.126	1.039	161.645	3122789.525	16.3
1.657	166.631	3057158.53	5.508	166.58	2682285.439	1.046	161.645	3122115.598	16.4
1.664	166.632	3056485.286	5.515	166.581	2681614.761	1.052	161.644	3121441.672	16.5
1.67	166.633	3055812.045	5.523	166.581	2680944.091	1.058	161.644	3120767.748	16.6
1.677	166.633	3055138.806	5.53	166.582	2680273.43	1.065	161.644	3120093.826	16.7
1.683	166.634	3054465.57	5.538	166.582	2679602.777	1.071	161.644	3119419.906	16.8
1.689	166.635	3053792.336	5.545	166.583	2678932.134	1.077	161.643	3118745.987	16.9
1.696	166.635	3053119.105	5.552	166.584	2678261.499	1.084	161.643	3118072.069	17
1.702	166.636	3052445.876	5.56	166.584	2677590.873	1.09	161.643	3117398.154	17.1
1.709	166.636	3051772.65	5.567	166.585	2676920.256	1.096	161.642	3116724.24	17.2
1.715	166.637	3051099.426	5.575	166.585	2676249.647	1.102	161.642	3116050.328	17.3
1.722	166.638	3050426.206	5.582	166.586	2675579.048	1.109	161.642	3115376.418	17.4
1.728	166.638	3049752.987	5.59	166.586	2674908.457	1.115	161.641	3114702.509	17.5
1.735	166.639	3049079.772	5.597	166.587	2674237.875	1.121	161.641	3114028.602	17.6
1.741	166.64	3048406.559	5.605	166.587	2673567.302	1.128	161.641	3113354.697	17.7
1.748	166.64	3047733.348	5.612	166.588	2672896.738	1.134	161.641	3112680.794	17.8
1.754	166.641	3047060.14	5.62	166.589	2672226.183	1.14	161.64	3112006.892	17.9
1.76	166.641	3046386.935	5.627	166.589	2671555.637	1.147	161.64	3111332.992	18
1.767	166.642	3045713.733	5.635	166.59	2670885.099	1.153	161.64	3110659.094	18.1
1.773	166.643	3045040.533	5.642	166.59	2670214.571	1.159	161.639	3109985.198	18.2
1.78	166.643	3044367.336	5.65	166.591	2669544.051	1.166	161.639	3109311.304	18.3
1.786	166.644	3043694.142	5.657	166.591	2668873.541	1.172	161.639	3108637.411	18.4
1.793	166.645	3043020.95	5.665	166.592	2668203.039	1.178	161.638	3107963.521	18.5
1.799	166.645	3042347.761	5.672	166.592	2667532.547	1.185	161.638	3107289.632	18.6
1.806	166.646	3041674.575	5.68	166.593	2666862.063	1.191	161.638	3106615.745	18.7
1.812	166.647	3041001.392	5.687	166.594	2666191.589	1.197	161.638	3105941.859	18.8
1.819	166.647	3040328.211	5.695	166.594	2665521.123	1.204	161.637	3105267.976	18.9
1.825	166.648	3039655.033	5.702	166.595	2664850.667	1.21	161.637	3104594.095	19
1.832	166.648	3038981.858	5.71	166.595	2664180.219	1.216	161.637	3103920.215	19.1
1.838	166.649	3038308.685	5.717	166.596	2663509.781	1.223	161.636	3103246.337	19.2
1.845	166.65	3037635.515	5.725	166.596	2662839.352	1.229	161.636	3102572.461	19.3
1.851	166.65	3036962.349	5.732	166.597	2662168.932	1.235	161.636	3101898.588	19.4
1.858	166.651	3036289.184	5.74	166.597	2661498.521	1.242	161.636	3101224.716	19.5
1.864	166.652	3035616.023	5.748	166.598	2660828.119	1.248	161.635	3100550.845	19.6
1.871	166.652	3034942.865	5.755	166.599	2660157.727	1.254	161.635	3099876.977	19.7
1.877	166.653	3034269.709	5.763	166.599	2659487.343	1.261	161.635	3099203.111	19.8
1.884	166.654	3033596.556	5.77	166.6	2658816.969	1.267	161.634	3098529.247	19.9
1.89	166.654	3032923.406	5.778	166.6	2658146.604	1.274	161.634	3097855.385	20
1.897	166.655	3032250.259	5.785	166.601	2657476.248	1.28	161.634	3097181.524	20.1
1.903	166.655	3031577.115	5.793	166.601	2656805.901	1.286	161.633	3096507.666	20.2
1.91	166.656	3030903.974	5.8	166.602	2656135.564	1.293	161.633	3095833.81	20.3
1.916	166.657	3030230.835	5.808	166.602	2655465.236	1.299	161.633	3095159.955	20.4
1.923	166.657	3029557.699	5.815	166.603	2654794.917	1.305	161.633	3094486.103	20.5
1.929	166.658	3028884.567	5.823	166.604	2654124.608	1.312	161.632	3093812.253	20.6
1.936	166.659	3028211.437	5.83	166.604	2653454.307	1.318	161.632	3093138.404	20.7
