Latitude	Longitude	Altitude	Station
0.751981147060969	-1.355756142252390	0.000000000000000	0 
0.754139962266053	-1.360500226411991	0.000000000000000	1 
0.745258941633743	-1.351035428051473	0.000000000000000	2 
Elevation wrt 1	Azimuth wrt 1	Range wrt 1	Latitude	Longitude	Altitude	Time	
-0.000000000000642	3.364224935896632	2555388.308897845000000	0.380269527269776	-1.449049921386457	492863.000000003100000	2019-10-30T11:17:14.694	
0.072224109483496	3.370092205936034	2136251.225596098000000	0.445343776077138	-1.438412961752827	492863.000000003400000	2019-10-30T11:18:14.694	
0.163562224846880	3.377919561209042	1719801.428686270500000	0.510324791607546	-1.426812847086186	492863.000000001700000	2019-10-30T11:19:14.694	
0.291735838085263	3.389654824484267	1311216.747358277200000	0.575188811662940	-1.414006061177438	492863.000000001000000	2019-10-30T11:20:14.694	
0.502560310790111	3.411582327272452	923859.463682030400000	0.639906237394863	-1.399690409229238	492863.000000005400000	2019-10-30T11:21:14.694	
0.929264954091406	3.481336554005684	603323.374840574700000	0.704439386938979	-1.383482905850018	492863.000000002300000	2019-10-30T11:22:14.694	
1.365140678695805	6.070492475095924	502689.142051832500000	0.768739217810083	-1.364887843019527	492862.999999999940000	2019-10-30T11:23:14.694	
0.712089042309953	0.146628535009021	721052.900196745200000	0.832740415845869	-1.343249554595926	492863.000000006800000	2019-10-30T11:24:14.694	
0.400437004951010	0.185906298682407	1079037.454421600300000	0.896353824834922	-1.317680785747662	492863.000000005600000	2019-10-30T11:25:14.694	
0.232746008773292	0.202968611191557	1477473.684204696700000	0.959454411222721	-1.286951233441190	492863.000000007800000	2019-10-30T11:26:14.694	
0.123054468467763	0.213739691364593	1889743.120199790700000	1.021861474137404	-1.249309518077219	492863.000000008300000	2019-10-30T11:27:14.694	
0.041034239405691	0.221924790893082	2307100.042937221500000	1.083304891726808	-1.202191722977162	492863.000000005940000	2019-10-30T11:28:14.694	
