semimajor axis, a [meters]: 6871000.000000000000000
 eccentricity, e [-]: 0.000000000000000
 inclination, i [rad]:        1.382000
Perigee argument, omega [rad]:        0.563000
 Right Ascension of Ascending Node, raan [rad],        2.096000
 Initial Mean anomaly [rad]:        0.971205
Latitude	Longitude	Altitude	Station
43.209037000000000	-77.950921000000010	175.000000000000000	0 
42.700192000000000	-77.408628000000010	701.000000000000000	1 
43.204291000000000	-77.469981000000000	147.000000000000000	2 
Elevation wrt 0	Azimuth wrt 0	Range wrt 0	Latitude	Longitude	Altitude	Time	
0.001333088159321	3.365872915408190	2550596.244210583000000	21.768013471057454	-83.046791125892840	495784.015993634240000	2019-10-30T11:17:12.402	
0.018325348005506	3.367288899861092	2445896.195774008000000	22.704771370173624	-82.899364440195970	496027.565202455700000	2019-10-30T11:17:27.402	
0.036101174049254	3.368792285393743	2341240.223401643300000	23.641115548747745	-82.749074642357670	496279.027932021070000	2019-10-30T11:17:42.402	
0.054769992291505	3.370394699323475	2236664.489985337500000	24.577024969991580	-82.595748569050830	496538.123612559500000	2019-10-30T11:17:57.402	
0.074462155736610	3.372110207285454	2132210.816122720000000	25.512477971882420	-82.439205020529230	496804.563252479070000	2019-10-30T11:18:12.402	
0.095334070171317	3.373955983892544	2027928.109159407700000	26.447452208110060	-82.279254120851950	497078.049768939850000	2019-10-30T11:18:27.402	
0.117574856305236	3.375953217836480	1923874.240563852700000	27.381924583594117	-82.115696626750660	497358.278327297200000	2019-10-30T11:18:42.402	
0.141415091478988	3.378128352921324	1820118.540614144900000	28.315871184014814	-81.948323179742770	497644.936688859900000	2019-10-30T11:18:57.402	
0.167138392534614	3.380514820040631	1716745.154026860400000	29.249267198738316	-81.776913495637560	497937.705566667300000	2019-10-30T11:19:12.402	
0.195096914844289	3.383155502589682	1613857.612542537500000	30.182086836443690	-81.601235484803870	498236.258988706570000	2019-10-30T11:19:27.402	
0.225732291355739	3.386106325036144	1511585.151842413700000	31.114303232679724	-81.421044295878520	498540.264668257900000	2019-10-30T11:19:42.402	
0.259604171443496	3.389441610375473	1410091.564484747100000	32.045888348483390	-81.236081274697340	498849.384380781440000	2019-10-30T11:19:57.402	
0.297429395394575	3.393262314212929	1309587.792016333200000	32.976812859088916	-81.046072829255730	499163.274347006340000	2019-10-30T11:20:12.402	
0.340135970606606	3.397709113412096	1210350.102911725200000	33.907046031632960	-80.850729190430660	499481.585621690800000	2019-10-30T11:20:27.402	
0.388937246210617	3.402984049595034	1112746.705025507600000	34.836555590624850	-80.649743056868430	499803.964487579300000	2019-10-30T11:20:42.402	
0.445432319558728	3.409388041747348	1017277.167398830600000	35.765307569790636	-80.442788111100920	500130.052854146460000	2019-10-30T11:20:57.402	
0.511736502607924	3.417389713774353	924631.211866761400000	36.693266148720640	-80.229517392229340	500459.488660586530000	2019-10-30T11:21:12.402	
0.590634231280667	3.427760907119974	835776.074215666600000	37.620393472538390	-80.009561508708760	500791.906282597570000	2019-10-30T11:21:27.402	
0.685709561706963	3.441868565189628	752083.118768166200000	38.546649452571470	-79.782526672635310	501126.936942514000000	2019-10-30T11:21:42.402	
0.801308609265069	3.462382708392654	675498.666663795500000	39.471991545725885	-79.547992534457320	501464.209122260200000	2019-10-30T11:21:57.402	
0.941956394738726	3.495302572667476	608733.905981054000000	40.396374509946540	-79.305509794283810	501803.348978654950000	2019-10-30T11:22:12.402	
1.110410347864999	3.557398011636499	555360.397613409600000	41.319750132776600	-79.054597562761070	502143.980760645000000	2019-10-30T11:22:27.402	
1.302361748566799	3.718193181945399	519535.575789946300000	42.242066929597165	-78.794740440763280	502485.727227887500000	2019-10-30T11:22:42.402	
1.470285851572764	4.607344185366416	505015.658287998200000	43.163269807632510	-78.525385282955820	502828.210070327160000	2019-10-30T11:22:57.402	
1.359123375626257	6.044711159049202	513611.964065351060000	44.083299691222855	-78.245937605402470	503171.050328182700000	2019-10-30T11:23:12.402	
1.164752932619428	6.281271481144714	544225.463907925900000	45.002093103189680	-77.955757591754080	503513.868811944850000	2019-10-30T11:23:27.402	
0.989410960555914	0.076282070751685	593448.847401515100000	45.919581696327220	-77.654155646052430	503856.286521896000000	2019-10-30T11:23:42.402	
0.841736317337761	0.115051068478858	657099.503033081900000	46.835691728123320	-77.340387432737560	504197.925066678000000	2019-10-30T11:23:57.402	
0.720102231766688	0.138352377312274	731403.834339418700000	47.750343470724790	-77.013648335691680	504538.407080464240000	2019-10-30T11:24:12.402	
0.620181698646531	0.154034631067916	813428.608185555800000	48.663450546879710	-76.673067258166980	504877.356638277200000	2019-10-30T11:24:27.402	
0.537494342054068	0.165412688649022	901047.210977454200000	49.574919181076275	-76.317699673802150	505214.399669003150000	2019-10-30T11:24:42.402	
0.468244641596102	0.174125333876506	992757.687836760200000	50.484647353313160	-75.946519825439350	505549.164365633450000	2019-10-30T11:24:57.402	
0.409452014013002	0.181074996287270	1087502.322750073600000	51.392523840820920	-75.558411952884480	505881.281592347950000	2019-10-30T11:25:12.402	
0.358843828634721	0.186799337184341	1184529.479456622600000	52.298427130545484	-75.152160412648020	506210.385287974960000	2019-10-30T11:25:27.402	
0.314701654592752	0.191638554734497	1283297.090302848000000	53.202224182223006	-74.726438531873980	506536.112865418900000	2019-10-30T11:25:42.402	
0.275723505469936	0.195818379745748	1383407.465025454500000	54.103769018324380	-74.279796014506370	506858.105606551300000	2019-10-30T11:25:57.402	
0.240915860454846	0.199494471282965	1484563.594509327300000	55.002901112912795	-73.810644689974880	507176.009052363400000	2019-10-30T11:26:12.402	
